"","trackdistm","sldistm","trackdistNm","sldistNm","lat_start","lon_start","lat_end","lon_end","mean_grnd_spd","med_grnd_spd","start_time","end_time","midoc.stn","CE","total.t","ce_duration","t.check"
"1",24384.5692185678,23603.1538492031,13.1666188415502,12.7446881429542,-61.599934,93.037526,-61.782204,92.810393,8.79794084435599,11.0640001296997,2016-01-24 21:52:07,2016-01-24 23:21:59,"MIDOC01",1,89.8833333333333,89.8833311955134,-2.13781991931228e-06
"2",2491.37141308921,1702.4237906163,1.34523343409741,0.919235642709804,-61.782303,92.810159,-61.796749,92.799666,2.71047903999661,2.53699994087219,2016-01-24 23:22:11,2016-01-24 23:51:59,"MIDOC01",2,29.8333333333333,29.8166544040044,-0.016678929328922
"3",2873.28148222637,2416.53971057582,1.55144844929851,1.30482753250339,-61.796843,92.799825,-61.81599,92.778314,3.12553772978306,3.13899993896484,2016-01-24 23:52:11,2016-01-25 00:21:58,"MIDOC01",3,29.8166666666667,29.7999935944875,-0.0166730721791595
"4",4200.13541531493,4173.00332028024,2.2678925184472,2.25324235380856,-61.816133,92.778085,-61.84802,92.736562,4.56948603491543,4.85599994659424,2016-01-25 00:22:10,2016-01-25 00:51:59,"MIDOC01",4,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"5",4368.48032933395,4345.63895256529,2.35879153318617,2.3464581719103,-61.848224,92.736272,-61.881154,92.69205,4.75909832602773,4.76000022888184,2016-01-25 00:52:11,2016-01-25 01:21:59,"MIDOC01",5,29.8166666666667,29.8166544040044,-1.22626622527378e-05
"6",4549.53205437822,4452.01673713305,2.4565516794859,2.40389760133215,-61.881347,92.691775,-61.91047,92.633814,3.17593534316482,2.76699995994568,2016-01-25 01:22:11,2016-01-25 02:08:34,"MIDOC01",6,46.4166666666667,46.399996805191,-0.0166698614756342
"7",11889.189875247,11733.9897626267,6.41965129746874,6.33584991025864,-62.126735,92.038762,-62.182457,91.847787,4.32284836559848,5.01800012588501,2016-01-25 11:15:44,2016-01-25 12:44:59,"MIDOC02",1,89.2666666666667,89.2500047922134,-0.0166618744532201
"8",3085.55361877796,3033.18115068107,1.66606627533449,1.6377873945783,-62.182614,91.847232,-62.194826,91.795177,3.35463498836792,2.8970000743866,2016-01-25 12:45:10,2016-01-25 13:14:59,"MIDOC02",2,29.85,29.8166688044866,-0.0333311955134086
"9",2342.0834249045,2241.79268444546,1.26462433986116,1.21047165251512,-62.194859,91.794953,-62.206971,91.760568,2.55106707396222,2.53299999237061,2016-01-25 13:15:11,2016-01-25 13:44:58,"MIDOC02",3,29.8166666666667,29.7999936024348,-0.016673064231874
"10",2343.23361207552,2267.41524046306,1.26524539147546,1.22430673099471,-62.207058,91.760397,-62.21934,91.725656,2.54836612729936,2.55599999427795,2016-01-25 13:45:10,2016-01-25 14:14:59,"MIDOC02",4,29.8333333333333,29.816668788592,-0.0166645447413138
"11",2324.60616215454,2280.26439192299,1.25518736949848,1.23124472026956,-62.219418,91.725395,-62.230843,91.689025,2.53209060370522,2.52500009536743,2016-01-25 14:15:10,2016-01-25 14:44:58,"MIDOC02",5,29.8166666666667,29.7833471934001,-0.0333194732666016
"12",4105.38421153294,4007.12575910293,2.21673094270669,2.16367560350794,-62.23092,91.68876,-62.252707,91.627438,2.48444203371892,2.4760000705719,2016-01-25 14:45:11,2016-01-25 15:38:56,"MIDOC02",6,53.7833333333333,53.7666623989741,-0.0166709343592331
"13",2522.05482222135,1351.7253849122,1.36180115564217,0.729873583661035,-62.316527,91.529011,-62.304478,91.526033,0.82597914209987,0.814000010490417,2016-01-25 22:39:05,2016-01-26 00:18:59,"MIDOC03",1,99.9166666666667,99.9,-0.0166666666666657
"14",1859.74742642756,1518.48725279025,1.00418364113155,0.819917821554862,-62.304486,91.526117,-62.302805,91.497069,2.02745530743714,1.42400002479553,2016-01-26 00:19:10,2016-01-26 00:48:58,"MIDOC03",2,29.8333333333333,29.7999936024348,-0.0333397308985433
"15",2610.18947243829,2558.28814438004,1.40939007696936,1.38136559157501,-62.302795,91.496713,-62.300399,91.44767,2.8354547485293,2.80550003051758,2016-01-26 00:49:10,2016-01-26 01:18:59,"MIDOC03",3,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"16",6737.5778780829,6688.69057397689,3.63800233831601,3.61160529625284,-62.30039,91.447389,-62.306022,91.319023,7.3213547353638,6.72399997711181,2016-01-26 01:19:11,2016-01-26 01:48:59,"MIDOC03",4,29.8333333333333,29.8166544040044,-0.016678929328922
"17",11039.8420841639,11024.8680303462,5.96104001223888,5.95295466706164,-62.306082,91.317741,-62.317305,91.106532,12.0026655479832,12.0015001296997,2016-01-26 01:49:11,2016-01-26 02:18:58,"MIDOC03",5,29.8166666666667,29.7999935944875,-0.0166730721791595
"18",17456.4798298637,17435.8230334815,9.42574847949372,9.41459469768957,-62.317376,91.105225,-62.338489,90.771923,12.0940598612246,12.1110000610352,2016-01-26 02:19:10,2016-01-26 03:05:55,"MIDOC03",6,46.7666666666667,46.7666640043259,-2.6623408047044e-06
"19",20715.6150429411,14705.4740745992,11.1855413517413,7.94032366489837,-62.381438,89.629843,-62.397935,89.347786,6.7718998829604,5.14799976348877,2016-01-26 19:09:55,2016-01-26 20:48:59,"MIDOC04",1,99.0833333333333,99.0666719992956,-0.0166613340377779
"20",11922.9120629621,11914.6323945196,6.43785982878085,6.43338916384759,-62.398014,89.346366,-62.408168,89.11697,12.9536809985198,13.1070003509521,2016-01-26 20:49:11,2016-01-26 21:18:59,"MIDOC04",2,29.8333333333333,29.8166544040044,-0.016678929328922
"21",11158.3400389185,11151.8342248725,6.02502381239429,6.0215109525595,-62.408223,89.115978,-62.416933,88.901044,12.1345852355573,12.2270002365112,2016-01-26 21:19:10,2016-01-26 21:48:58,"MIDOC04",3,29.8333333333333,29.8166544040044,-0.016678929328922
"22",11414.7814595858,11402.7481384539,6.16349115257357,6.15699367659514,-62.41698,88.899465,-62.42262,88.67914,12.4214790343172,12.4139995574951,2016-01-26 21:49:12,2016-01-26 22:18:59,"MIDOC04",4,29.8333333333333,29.7999936103821,-0.0333397229512542
"23",12072.3842403027,12056.7519477329,6.5185683772411,6.51012761144199,-62.422617,88.677781,-62.429702,88.444916,13.1260458491514,13.1750001907349,2016-01-26 22:19:11,2016-01-26 22:48:59,"MIDOC04",5,29.8166666666667,29.8166544040044,-1.22626622527378e-05
"24",22702.9434012252,22647.4609215837,12.2586132100953,12.2286550568356,-62.429771,88.443651,-62.458833,88.009538,13.2107050499444,13.2069997787476,2016-01-26 22:49:10,2016-01-26 23:44:53,"MIDOC04",6,55.7333333333333,55.7166671991348,-0.016666134198509
"25",33653.1601773284,33418.1839018792,18.1712594098697,18.044382325107,-62.472543,85.857973,-62.500111,85.212584,10.9161499970953,12.2705001831055,2016-01-27 20:39:00,2016-01-27 22:18:59,"MIDOC05",1,100,99.9999936024348,-6.39756520115498e-06
"26",9030.15877564379,8263.63126469797,4.8758974420203,4.46200554679252,-62.500116,85.212475,-62.511299,85.053936,9.76731628534064,10.8620004653931,2016-01-27 22:19:01,2016-01-27 22:48:59,"MIDOC05",2,30,29.9833199977875,-0.0166800022125244
"27",10150.7061112373,10125.7065306462,5.48094481970537,5.46744612116813,-62.511302,85.053846,-62.513037,84.857328,10.9853852135795,11.2130002975464,2016-01-27 22:49:01,2016-01-27 23:18:58,"MIDOC05",3,30,29.9666592041651,-0.0333407958348602
"28",11053.8018117469,11028.1625262362,5.96857766486542,5.95473355317892,-62.513037,84.857217,-62.515236,84.643184,11.944154999521,11.9499998092651,2016-01-27 23:19:00,2016-01-27 23:48:59,"MIDOC05",4,30,29.9999952077866,-4.79221343852032e-06
"29",10990.2967581706,10968.0131546514,5.9342876666515,5.92225547894608,-62.515237,84.643071,-62.517602,84.430198,11.8788761043549,11.8879995346069,2016-01-27 23:49:01,2016-01-28 00:18:59,"MIDOC05",5,30,29.9833199977875,-0.0166800022125244
"30",10817.505560691,10774.2115227492,5.84098785003405,5.81761093118907,-62.517609,84.430078,-62.519187,84.22092,11.6881768711417,11.6869997978211,2016-01-28 00:19:01,2016-01-28 00:48:58,"MIDOC05",6,30,29.9666592041651,-0.0333407958348602
"31",6479.60949302624,5933.72828952197,3.49871050302597,3.20395812602542,-62.521778,81.993201,-62.535113,81.88163,2.12657965638268,2.19199991226196,2016-01-28 23:14:00,2016-01-29 00:52:58,"MIDOC06",1,99,98.9833247979482,-0.0166752020518004
"32",3665.40225882895,1737.57110816501,1.9791596074705,0.938213682851455,-62.535079,81.881447,-62.522206,81.862411,3.98765530458251,2.25100004673004,2016-01-29 00:53:10,2016-01-29 01:22:58,"MIDOC06",2,29.8333333333333,29.8166543960571,-0.0166789372762075
"33",10405.0658051746,10364.4996137269,5.61828811696465,5.59638411792916,-62.521665,81.862156,-62.430524,81.822243,11.2947893803346,11.2884998321533,2016-01-29 01:23:10,2016-01-29 01:52:59,"MIDOC06",3,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"34",6332.82452998837,4537.79102503498,3.41945293473893,2.45021202850481,-62.429971,81.822048,-62.389256,81.821997,6.87877932970084,6.27549982070923,2016-01-29 01:53:11,2016-01-29 02:23:00,"MIDOC06",4,29.8333333333333,29.8166687965393,-0.0166645367940284
"35",3243.27814972115,571.143180908166,1.75123073988898,0.308392758533631,-62.389284,81.822272,-62.386525,81.812968,3.53530497890681,2.6029999256134,2016-01-29 02:23:11,2016-01-29 02:52:58,"MIDOC06",5,29.8166666666667,29.7833328088125,-0.0333338578542062
"36",6225.62741703872,2158.89890482268,3.36157110322198,1.16571257595134,-62.386782,81.813109,-62.374196,81.781393,4.09183389750346,2.92650008201599,2016-01-29 02:53:10,2016-01-29 03:42:30,"MIDOC06",6,49.35,49.349995191892,-4.80810801661846e-06
"37",38291.0547272828,38144.1502496908,20.6755230373794,20.5962009363723,-63.365051,82.115973,-63.631258,82.597181,12.5274196924987,12.5310001373291,2016-01-29 21:11:59,2016-01-29 22:50:59,"MIDOC07",1,99.0333333333333,99.0166608015696,-0.0166725317637173
"38",10032.008716959,10002.565403073,5.41685333078301,5.40095520734707,-63.631742,82.598126,-63.701921,82.724014,10.8999050348165,10.621000289917,2016-01-29 22:51:11,2016-01-29 23:21:00,"MIDOC07",2,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"39",5471.41347952617,5372.12199403079,2.95432800816451,2.90071487553089,-63.702336,82.724722,-63.742839,82.783632,5.95114972578081,4.22099995613098,2016-01-29 23:21:12,2016-01-29 23:51:00,"MIDOC07",3,29.8333333333333,29.8166543960571,-0.0166789372762075
"40",3492.40244776414,3430.88665303699,1.88574714848738,1.85253126451389,-63.743003,82.78389,-63.767286,82.826597,3.80385067332244,3.83399999141693,2016-01-29 23:51:12,2016-01-30 00:20:59,"MIDOC07",4,29.8333333333333,29.7999935944875,-0.0333397388458287
"41",4947.63811527203,4904.5439584359,2.67151183380794,2.64824284216517,-63.767511,82.826982,-63.802708,82.886666,5.38554277014906,5.36999988555908,2016-01-30 00:21:11,2016-01-30 00:50:58,"MIDOC07",5,29.8166666666667,29.7999935944875,-0.0166730721791595
"42",4020.92905274339,3899.40787541121,2.17112878853216,2.10551257818341,-63.802907,82.887016,-63.828381,82.941273,2.88085273754233,2.65700006484985,2016-01-30 00:51:10,2016-01-30 01:36:32,"MIDOC07",6,45.3833333333333,45.3833279848099,-5.34852345879244e-06
"43",19013.5080547712,18797.8881530749,10.2664767687301,10.1500512934699,-63.937517,83.076553,-63.796713,82.866161,6.16902571567941,6.46849989891052,2016-01-30 10:56:13,2016-01-30 12:36:00,"MIDOC08",1,99.8,99.799991997083,-8.00291697089506e-06
"44",6214.72645895958,6182.97215447628,3.35568505460044,3.33853909561455,-63.796306,82.865479,-63.750015,82.79643,6.74877517202023,6.4449999332428,2016-01-30 12:36:12,2016-01-30 13:05:59,"MIDOC08",2,29.8333333333333,29.7999935944875,-0.0333397388458287
"45",3347.58457706339,464.284543959725,1.80755172547742,0.250693689502861,-63.749709,82.795907,-63.746159,82.790989,3.63232775123209,3.38299989700317,2016-01-30 13:06:11,2016-01-30 13:36:00,"MIDOC08",3,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"46",4702.11005394566,4644.0927290105,2.53893723839833,2.50761037767832,-63.746285,82.791172,-63.779857,82.8469,5.11027445374687,5.34700012207031,2016-01-30 13:36:12,2016-01-30 14:06:00,"MIDOC08",4,29.8333333333333,29.8166543960571,-0.0166789372762075
"47",3327.26754717005,3225.70851556096,1.7965814029673,1.74174389293675,-63.78007,82.847249,-63.802324,82.889074,3.63033985528551,3.1029999256134,2016-01-30 14:06:12,2016-01-30 14:35:59,"MIDOC08",5,29.8333333333333,29.7999935944875,-0.0333397388458287
"48",3505.19293465475,3340.43266763831,1.89265346141737,1.80369000191998,-63.802414,82.889248,-63.823728,82.936916,2.43965396761427,2.41899991035461,2016-01-30 14:36:11,2016-01-30 15:22:59,"MIDOC08",6,46.8333333333333,46.8166607936223,-0.0166725397110028
"49",13697.0020742656,5098.67508633753,7.39579214901425,2.75306530359355,-64.27505,83.595454,-64.31681,83.6384,4.48585375305861,3.14549994468689,2016-01-31 00:30:57,2016-01-31 02:09:58,"MIDOC09",1,99.05,99.0333216031392,-0.0166783968607547
"50",2784.62508037982,2295.53648860005,1.50357780452665,1.23949099577502,-64.316867,83.638304,-64.33277,83.608153,3.01414539998288,3.08699989318848,2016-01-31 02:10:05,2016-01-31 02:39:59,"MIDOC09",2,29.9333333333333,29.9166623989741,-0.0166709343592331
"51",6461.4612822162,5898.76504423278,3.48891124956161,3.1850794769888,-64.332755,83.608154,-64.360919,83.504816,7.02416592272592,7.81850004196167,2016-01-31 02:40:11,2016-01-31 03:09:59,"MIDOC09",3,29.8333333333333,29.8166543960571,-0.0166789372762075
"52",6313.6338523656,3236.35565487635,3.40909079402177,1.74749289034007,-64.361303,83.504239,-64.390289,83.507927,6.86330297194492,5.98899984359741,2016-01-31 03:10:10,2016-01-31 03:39:58,"MIDOC09",4,29.8333333333333,29.8166543960571,-0.0166789372762075
"53",4147.66042402744,2096.3494549162,2.23955827957659,1.13193856262818,-64.390522,83.508461,-64.378891,83.474327,4.50349469526995,4.74900007247925,2016-01-31 03:40:10,2016-01-31 04:09:59,"MIDOC09",5,29.8333333333333,29.8333296060562,-3.72727712161236e-06
"54",3149.26341370506,1488.32830530484,1.70046682507394,0.803633286747488,-64.37866,83.474049,-64.365785,83.482201,2.4767059788472,1.83149999380112,2016-01-31 04:10:11,2016-01-31 04:51:26,"MIDOC09",6,41.3,41.2666559934616,-0.0333440065383925
"55",2103.75145030742,1456.01512081308,1.13593532185365,0.786185556588866,-64.362642,83.490204,-64.3562,83.516426,0.81139630860867,0.769999980926514,2016-01-31 05:16:40,2016-01-31 06:40:39,"MIDOC10",1,84,83.9999952077866,-4.79221344562575e-06
"56",198.583768386213,176.566383914048,0.107226695826515,0.0953382549590776,-64.35595,83.521318,-64.355793,83.524955,0.938582925843756,0.914000004529953,2016-01-31 06:53:42,2016-01-31 07:00:30,"MIDOC13",NA,6.85,6.81665760676066,-0.0333423932393391
"57",7256.06392953265,5689.42346587969,3.91796251119866,3.072044026366,-64.345579,83.533606,-64.341927,83.651026,2.3668106143598,1.41649997234345,2016-01-31 08:22:28,2016-01-31 10:02:00,"MIDOC11",1,99.55,99.5333328088125,-0.0166671911875369
"58",6428.08333659305,6168.09753494319,3.47088859417677,3.33050744067532,-64.34186,83.651316,-64.300497,83.73601,6.9789390729885,4.74900007247925,2016-01-31 10:02:11,2016-01-31 10:32:00,"MIDOC11",2,29.8333333333333,29.8166688044866,-0.0166645288467429
"59",6823.20518531138,6680.22190383497,3.68423740224518,3.60703257852902,-64.300398,83.736239,-64.262496,83.843057,7.41415036470947,7.4850001335144,2016-01-31 10:32:12,2016-01-31 11:01:59,"MIDOC11",3,29.8333333333333,29.7999936103821,-0.0333397229512542
"60",3141.53155480417,1025.67570220853,1.6962919537374,0.553820775137409,-64.262399,83.843582,-64.269305,83.829599,3.41777236816334,2.76999998092651,2016-01-31 11:02:11,2016-01-31 11:31:58,"MIDOC11",4,29.8166666666667,29.7999935944875,-0.0166730721791595
"61",2764.53325651925,1094.10486080317,1.49272908359036,0.590769578324699,-64.26935,83.829371,-64.263692,83.847817,3.01169832558605,2.88650000095368,2016-01-31 11:32:10,2016-01-31 12:01:58,"MIDOC11",5,29.8333333333333,29.8166544040044,-0.016678929328922
"62",5681.9845768344,4988.35431135606,3.06802734615377,2.69349682889688,-64.263644,83.848091,-64.268475,83.950415,4.48336886720567,3.8840000629425,2016-01-31 12:02:10,2016-01-31 12:43:16,"MIDOC11",6,41.1166666666667,41.1166655858358,-1.08083089145339e-06
"63",2181.14920229531,1592.68264351782,1.17772677982377,0.859980142145953,-64.645203,84.326896,-64.657833,84.34247,0.703235480423335,0.651000022888184,2016-02-01 00:42:07,2016-02-01 02:21:59,"MIDOC12",1,99.9,99.8833247900009,-0.016675209999093
"64",473.700265537362,425.80943000632,0.255777774278757,0.229918782397923,-64.657844,84.342485,-64.661477,84.345235,0.517836211179189,0.50900000333786,2016-02-01 02:22:04,2016-02-01 02:51:58,"MIDOC12",2,29.9166666666667,29.9166623989741,-4.26769256733905e-06
"65",4801.63882023233,4642.92824083087,2.59267849245619,2.50698160413431,-64.661489,84.345354,-64.638344,84.426118,5.21418558605028,4.19199991226196,2016-02-01 02:52:11,2016-02-01 03:21:58,"MIDOC12",3,29.8333333333333,29.7999935944875,-0.0333397388458287
"66",8183.1512125794,8149.32572318765,4.41854977929074,4.40028546951523,-64.638115,84.426824,-64.602838,84.576008,8.87929162313152,9.07699966430664,2016-02-01 03:22:10,2016-02-01 03:51:59,"MIDOC12",4,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"67",7727.2788282903,6638.94787132743,4.17239829428715,3.58474637575835,-64.602608,84.576959,-64.554336,84.65809,8.39416815715129,8.89550018310547,2016-02-01 03:52:11,2016-02-01 04:21:59,"MIDOC12",5,29.8333333333333,29.8166544040044,-0.016678929328922
"68",14040.5553330052,13336.999196306,7.58129613594351,7.20140607503981,-64.553829,84.658011,-64.438896,84.735008,8.60894542206725,8.62050008773804,2016-02-01 04:22:11,2016-02-01 05:15:00,"MIDOC12",6,52.85,52.8333264112473,-0.0166735887527452
"69",26485.3454270013,26406.3837696393,14.3009476607274,14.2583117611031,-65.164247,85.441267,-65.166509,86.004479,9.5423693669742,12.4469995498657,2016-02-01 23:08:05,2016-02-02 00:37:58,"MIDOC14",1,89.9166666666667,89.8999920050303,-0.0166746616363582
"70",11516.9911242936,11513.0461765341,6.21867997650019,6.21654987434284,-65.166523,86.005987,-65.16547,86.251548,12.5102802954993,12.5089998245239,2016-02-02 00:38:10,2016-02-02 01:07:59,"MIDOC14",2,29.8333333333333,29.8333295981089,-3.73522440710872e-06
"71",11582.6616725104,11579.5488848949,6.25413924870368,6.25245847724117,-65.165456,86.253069,-65.163004,86.499976,12.597647648263,12.5950002670288,2016-02-02 01:08:11,2016-02-02 01:37:58,"MIDOC14",3,29.8333333333333,29.7999936024348,-0.0333397308985433
"72",11418.7353621375,11408.2104235789,6.16562608993367,6.15994307568441,-65.162977,86.501495,-65.162828,86.744804,12.3923655146999,12.3979997634888,2016-02-02 01:38:10,2016-02-02 02:08:00,"MIDOC14",4,29.85,29.8499903996785,-9.60032145158607e-06
"73",11105.0756041997,11098.718066557,5.99626330801685,5.9928305110639,-65.162845,86.746274,-65.16618,86.982864,12.0719407228815,12.076000213623,2016-02-02 02:08:12,2016-02-02 02:37:59,"MIDOC14",5,29.8166666666667,29.7999935944875,-0.0166730721791595
"74",15153.4490879717,15146.4879258724,8.18221090919395,8.17845218099026,-65.166169,86.984331,-65.167237,87.307405,12.2104970922518,12.2209997177124,2016-02-02 02:38:11,2016-02-02 03:18:22,"MIDOC14",6,40.2166666666667,40.1999903996785,-0.0166762669881209
